n,hi_0,hi_1,hi_2,hi_3,hi_4,hi_5,faint_0,faint_1,faint_2,faint_3,faint_4,faint_5,faint_6,faint_7,faint_8,faint_9,faint_10,faint_11,faint_12,faint_13,faint_14,faint_15,faint_16,faint_17,faint_18,faint_19,faint_20,faint_21,faint_22,faint_23,faint_24,faint_25,faint_26,faint_27,faint_28,faint_29,faint_30,faint_31,faint_32,faint_33,faint_34,faint_35,faint_36,faint_37,faint_38,faint_39,faint_40,faint_41,faint_42,faint_43,faint_44,faint_45,faint_46,faint_47,faint_48,faint_49,faint_50,faint_51,faint_52,faint_53,faint_54,faint_55,faint_56,faint_57,faint_58,faint_59
305,0.4900759234863589,0.4883663513981652,0.48984785445698764,0.47914866547183615,0.5027482940992926,0.5026586899293436,0.48399174646205684,0.5241075900013945,0.479741684870262,0.5038598708102481,0.48669308889353424,0.49933140526692577,0.5192286562920285,0.5088620044090031,0.487666765053793,0.47165030394179047,0.5019241950559499,0.49444333746252,0.4972189706543709,0.4869866202017034,0.516493866635331,0.5113970465342489,0.49238210716825226,0.511684010220514,0.4930058722496563,0.5212540910564906,0.48342927972210203,0.47821742269818635,0.49498105740248177,0.5150894959131505,0.5080732466864074,0.49098349155824406,0.5165513723539102,0.48469486785731475,0.49038403415358606,0.4967532780047289,0.49620808557041274,0.49834768994461137,0.5061708818681683,0.47728043213289395,0.49193947547855976,0.5202820638722511,0.4945717598271339,0.5234780728911071,0.4746319390905238,0.44635943390522154,0.5187845877061602,0.47945298926686836,0.4694992172991302,0.5166720080965352,0.5061878021471173,0.4973115763312699,0.5210038795398951,0.511552196127832,0.5160475562314975,0.4907747601645541,0.48620286010039404,0.4965804107549084,0.5120592431739107,0.5154414488031192,0.505217948036622,0.49489568869606776,0.47611610076249217,0.5378334065263135,0.5149612433831227,0.49132643718981345
306,0.49172085999459514,0.487830705534264,0.49131809806933097,0.4801220667466893,0.5028852581791204,0.5027317602321262,0.4828664896342329,0.5242972530989854,0.4807241068179476,0.5025194906342585,0.485201059265913,0.49817556811034713,0.5201919090547357,0.5094210825442712,0.4873297173906592,0.4711138228534828,0.5018102788238876,0.49404444264116404,0.49648399447452646,0.4884023885028028,0.5172353064907524,0.5108368495977718,0.4925683113133094,0.513141694735847,0.49344096474935645,0.5220573645935067,0.48294632522494524,0.4774946491527787,0.494220235869941,0.5142066314054465,0.5067907657204959,0.48938088768490035,0.5159447456318574,0.4846353740956959,0.49164385370019614,0.4954208583595689,0.49655679023238025,0.4989956890299689,0.5045630132380219,0.4789602005414372,0.4904763887263242,0.5193286453594199,0.49344447148339315,0.5248737239009879,0.4751063802259786,0.4479982128280483,0.5182749044213939,0.4808683034775656,0.47001295365051105,0.5159981558681966,0.5046651197735809,0.49721262489148,0.5198056192092255,0.5123787610448516,0.5149660686873822,0.49154847970293425,0.48481417844025443,0.49601841497771704,0.5109209272545909,0.5145926449074382,0.5064944205969003,0.49588720899536254,0.47639042612396165,0.538611469806821,0.5134360047004488,0.4897609919766377
307,0.49096332598572995,0.4867167341182329,0.4898854278497272,0.48048705942548786,0.503742966387008,0.5013427737774541,0.48416700824585746,0.5226678971713021,0.480681506239952,0.5012692390764314,0.48617397414345404,0.4969838301547425,0.5193728982123608,0.5099030130379211,0.4862274596854721,0.4708310233638438,0.5027359729802734,0.4946299957982982,0.49547189291062277,0.4877568294862603,0.5173803841926091,0.5109785307162165,0.49388667522362095,0.5137813361876568,0.4948443670552253,0.522883259496809,0.48329471336384744,0.47686821823929737,0.4936356609009035,0.5139375295559233,0.5054985846913469,0.49027201021227,0.5165963138194144,0.4862831349138122,0.4920516872086774,0.49496693597150354,0.4961755102617148,0.49764691071173073,0.5057188033051454,0.4799273358545846,0.49179217315951734,0.5202406567202733,0.4940085028192861,0.523270677459934,0.4738856862506475,0.44684344643267004,0.5169945610266893,0.48050541981875017,0.4690725483588864,0.5154263955630188,0.5035609674647349,0.4962403536462507,0.5188993648797805,0.5118245532895568,0.5157753339861089,0.4909223554382699,0.48419954881977717,0.49690570445890025,0.5115286234341507,0.5132280885639926,0.5048568039581925,0.4972492367629354,0.4773768654729311,0.5376735358979589,0.5123017245918492,0.48929495078750807
308,0.49199238463212974,0.48789868230183675,0.4908750184411597,0.48123385222067094,0.5027813535797626,0.5002577810884038,0.4829484230680269,0.52223629468301,0.4821821080561417,0.502316406607214,0.4861645676730847,0.4973544689699803,0.5178246409065517,0.5083683496395873,0.4867070962011534,0.4716519377574955,0.5039439214901662,0.4947018868760478,0.4946535658335035,0.4887963010983259,0.5181366705564965,0.5118531986640685,0.4940545753624462,0.5128581110879702,0.49383197407453416,0.5241934709656596,0.48344167633249957,0.47852963488436423,0.4951620620344153,0.5154010561991207,0.506335702043141,0.4909219776190135,0.5171009343787276,0.48667169665677834,0.49314657704274717,0.49574091067708415,0.49545022736425726,0.49786917396651015,0.5044017071761575,0.47881771315432214,0.49083306873630844,0.5194918472814529,0.4951171953231365,0.5228023293641667,0.4738598725205606,0.4458220820988501,0.5175089572783728,0.48085456216707484,0.46780317494304025,0.5143179870526721,0.5050043685428236,0.4977359641057982,0.518497019825017,0.5117633921749801,0.5159279398268121,0.49253378440531353,0.4845831206485259,0.4985334080075709,0.5105965799079648,0.5141820471955132,0.5046129189288633,0.4983160221326055,0.47698621525320006,0.5370791784395087,0.5138271821017484,0.48781436571844683
309,0.49243231308552693,0.48720279709578906,0.48958655640505366,0.4810064111947421,0.5021632584245798,0.49879331637979984,0.48252714206130026,0.5217006141465566,0.48296917758758734,0.5012550862186144,0.48637326031014994,0.4961086253735729,0.5168854946246728,0.507896928438299,0.48792677851168464,0.4705564205098749,0.5053077161471582,0.4935612675351636,0.4932867612759442,0.49015640949359474,0.5180939628983339,0.5105190334049077,0.49369365595380604,0.5115954191799715,0.49265036723286043,0.5251340848452178,0.48492291073618093,0.48014905829211396,0.49628387371908916,0.5141043357391586,0.5060313230704448,0.4913106938311993,0.5161545150798108,0.48715147899561656,0.49405734713333554,0.49709793017631454,0.4956216201494543,0.4985318436488846,0.5029734339471019,0.47810762282563246,0.4916257588167112,0.5206907447701438,0.4943754146639335,0.5225868437361039,0.4751366664357894,0.4475901791116379,0.5184571211647607,0.47977932908953164,0.4666703351218025,0.5144906612749593,0.5063783529466822,0.4993143986361745,0.5177566314115857,0.5107012638126649,0.5163758328982075,0.4915467368036412,0.48542911144363515,0.49925622105075734,0.5108807077088824,0.5126975079594177,0.5048336563696745,0.49744966141201846,0.47620448187057307,0.5367651631027597,0.5137558360694905,0.4871849085180836
310,0.4925379895132176,0.4878599183178508,0.48947676544228663,0.48173009075764645,0.5007896171849379,0.49791493530919356,0.4818760641263231,0.5228779554786196,0.48215030928945757,0.500679798935575,0.48633197737980666,0.495757026447203,0.5157968229645188,0.5064038917396122,0.4879553570597318,0.46977355747630056,0.5055487262986034,0.49443592495579386,0.4933257606793551,0.4917194119312582,0.5167245106268138,0.5101037070524508,0.4938090385016707,0.5119794452738883,0.49112337923132426,0.5244083651977347,0.48471599700405077,0.4810412398562287,0.49679802756211194,0.5142802964395854,0.5048986714734719,0.4905665665781666,0.5168782612125353,0.4880986345637668,0.49297921359628916,0.4971263660968864,0.49570285960375937,0.49714839856596643,0.5031227421378882,0.47737124681393966,0.49098533432099867,0.5206903255084068,0.4937122722892949,0.5236858736791277,0.47596700138449216,0.4464839240450992,0.5180614044870733,0.480786258419359,0.4661966801753684,0.5146516031090952,0.5067091311328161,0.4987374860201535,0.5175448086602248,0.5099010976598228,0.5171284985494894,0.4900298714910942,0.4853489478965296,0.49775527592413465,0.5102212405606003,0.5141911508108037,0.504385071217117,0.49606275905409225,0.47696182122269215,0.5376980817828804,0.512259827183288,0.4871915182412313
311,0.4934066449465444,0.4876846164534973,0.4904014308738021,0.4807493816773135,0.5000140832110757,0.4978420663430672,0.4807582163743897,0.5219579155184314,0.4810587607891799,0.5004436883626203,0.4877346529496167,0.4966392492587424,0.5150662510860335,0.5052400578198698,0.48760978314238484,0.4701866413569684,0.5054412888903772,0.49421546753898454,0.4924420370724701,0.49085189802702395,0.5176503204462275,0.508583364576622,0.4940768431393093,0.5128146108599358,0.49136969538964376,0.5252754543995001,0.4840237829743279,0.4807355628890389,0.49524693279586296,0.5144781668934331,0.5056483768161842,0.4893543693006968,0.5156444923415263,0.48848055860447226,0.493948159773636,0.4958601840444292,0.49476544760676405,0.49675387623265177,0.5016396937571211,0.47726964513988346,0.4921388357172678,0.5196148130309617,0.4942398517815578,0.5250718164043481,0.47683864523021446,0.4456292993513892,0.5186820274899957,0.4803144254979937,0.4673562614688901,0.5149343432379222,0.5066884462814495,0.49889877832680113,0.5176448632457905,0.508427160749448,0.5159726566159121,0.4893294990736616,0.484035109208463,0.4970010093740182,0.5096003295777374,0.5125494708871793,0.5028929446373732,0.49529960896839526,0.4780261355183149,0.5386259130969564,0.5135290745030534,0.4869015420290257
312,0.49453883078433986,0.48714426297885666,0.49030510297989477,0.480661690414572,0.501153371640348,0.49870154621432405,0.48184504309111303,0.5230244609574015,0.47970569450303574,0.4996075501862317,0.4889109251678991,0.4963453769704476,0.5153727056793388,0.5044843410670078,0.4869632091232316,0.469342175528011,0.5038824124012643,0.49529003878700023,0.49137004970707154,0.4917499255508679,0.5168113816560101,0.5083041009657128,0.49543164781720717,0.5137302032975166,0.49182404618391684,0.5257200663820507,0.48511877599084474,0.4823608127203357,0.49408680458352994,0.5156104972065803,0.5051267524200523,0.4889607032595663,0.5149051435272406,0.4891609850705024,0.493890215138029,0.4972476952111042,0.49376715971562035,0.4978212005663168,0.5019460477565902,0.4776595483163142,0.4911161464727479,0.5200653937508252,0.4950476023680858,0.5243033568735016,0.4756581279706913,0.44522599102278904,0.5189132905961575,0.4797236036691501,0.4677900828321446,0.516377229832241,0.5080554767009708,0.49795984206856586,0.5169778971069819,0.5089774970217043,0.5158333846844255,0.4900390378158836,0.48519109712245734,0.4983334066369203,0.5085845075761617,0.5115947653099343,0.5018381453977329,0.4940602310436235,0.4768400072093192,0.5383227502124591,0.5131475699275507,0.48635494255335676
313,0.4961497222494015,0.4886341232363433,0.4891074330285665,0.48090271781278027,0.5006015143542342,0.4973975670689265,0.48192709513544446,0.523118441020911,0.47853159074668966,0.5011387004095333,0.48790085990126475,0.497698874411684,0.5141329009394257,0.5029992331436459,0.4868250353657627,0.4688443796394375,0.5024622416969455,0.4945092609673255,0.4916692892779305,0.4905030591599583,0.5174306102331585,0.5092322906310505,0.4950795237343523,0.5131458568032183,0.4913479340041806,0.5270781073810139,0.4838843158387954,0.48124622411057144,0.493113106082651,0.5141640447829886,0.5054632729384001,0.48997862053331653,0.5157290181512032,0.4878722111283501,0.4927790781249959,0.4987486701643044,0.4947797615165997,0.49906396510769824,0.501005962733871,0.47739511969226245,0.49085076340563905,0.5184514955722993,0.4947933417113509,0.5248729944741404,0.47581602220741415,0.444923446610573,0.5197066821677713,0.4791306579773536,0.4683882623843491,0.517417242316983,0.5089813610114863,0.497926476402529,0.5154459080289107,0.5080770453064618,0.5162477978770394,0.48962660338643305,0.4855640420587275,0.49720717861577624,0.5070926401349758,0.510541179486665,0.5013967314999979,0.4944786616273979,0.47786181415171075,0.5367383859314772,0.5133380454379426,0.48482120755785263
314,0.4958849962605835,0.48836907238714633,0.487763925666367,0.4822971182849991,0.49974344743976656,0.49689000948573303,0.48339263836134455,0.5231686080766557,0.4772958195613963,0.502472743429336,0.4877068726133242,0.4986871758961605,0.5151007961789565,0.5026961035482977,0.48632160633321414,0.4673639557206388,0.5017882855984298,0.4934673811752762,0.4921911375060958,0.4906429123754028,0.5163949135020324,0.5088923762714044,0.4953219631470727,0.5117895994871189,0.49062641903648035,0.5257132396891704,0.48448219870275583,0.4823096756251072,0.4945571914237127,0.5136576338394393,0.507026917724762,0.49109505875789183,0.514767599662707,0.4884717185142848,0.49301468007876526,0.49890375297218287,0.4942946912487004,0.499847051137217,0.5012986114550786,0.4780915541401317,0.49130102664036923,0.5171631135970508,0.4944067853458613,0.5261721907679557,0.47602243621295637,0.44518758677615006,0.5191893838320863,0.478590408669982,0.4690778504931703,0.5168645761918188,0.5080667415863452,0.49691997834564716,0.5154817266079906,0.5086917971777364,0.5175676619317262,0.4883588921264947,0.4848331639975872,0.49612293127803136,0.5073404749645294,0.5114736632961481,0.502228472590957,0.49376659221959035,0.4784681774900835,0.5360693934455396,0.5130249706171062,0.48569846618718054
315,0.49534211796174366,0.48789715509787507,0.4871312205359939,0.483420107800782,0.49980767539734144,0.49710928152508765,0.48330546452824674,0.5234093513814142,0.4758882024428731,0.5017451220922101,0.48931653140020503,0.49827106780887725,0.5166281652613337,0.5018754933361389,0.4868872599418372,0.4659818134793812,0.5006967083202742,0.4919679564900942,0.49188691693150527,0.4917534493014113,0.5160266592811866,0.5079463461743746,0.4958667900659876,0.5123405839139862,0.49219499148415324,0.5270425687081394,0.4851112938437753,0.481605918576527,0.4940373496027376,0.5129363219233626,0.5082420356881324,0.4905034290726569,0.5139137238746471,0.4883152774467731,0.49232469043657173,0.500231304174185,0.49525912248449255,0.5002663049780812,0.5028619142355626,0.4791822185764564,0.4898688895748901,0.5184125257556891,0.49355668735036917,0.5268581015562654,0.4752978414017888,0.4454000120512145,0.5195217974411988,0.47920537151914644,0.46910569098990745,0.5173263593986296,0.5095086775283966,0.49831900986358135,0.5152777493810412,0.5092609574776978,0.5171955854900974,0.4869317250882744,0.48514695798099244,0.49462551757013096,0.5064382589973272,0.5117315725350751,0.5011642530111865,0.4947603208602373,0.47703141052706444,0.5355852800759727,0.5139823234080954,0.48533202110798146
316,0.49611020209757356,0.48828985535334335,0.48839275479392796,0.4834720742169244,0.5002684384476352,0.49741436426959207,0.48462008379633953,0.5247983172698149,0.4755498394458782,0.5019837354858527,0.48882207152857027,0.49674958450098416,0.5176351021408686,0.5007879141000333,0.4866967203499334,0.46632229739802905,0.5003188789068899,0.4911730636188012,0.4929305737644674,0.49201938207685664,0.5165971300579095,0.5084566728786235,0.49690384619067574,0.5110421693215347,0.4917123173023344,0.5284823094038282,0.4865359268810883,0.4828684286236256,0.49490584841896357,0.5122258732754454,0.5086935058314298,0.48902293331333824,0.5151423076775233,0.48709917762189586,0.4934064465266235,0.501029208630632,0.4961637414271041,0.5010009030866688,0.5021849483331156,0.4785173639528011,0.4887745502305045,0.5174579866475338,0.49271006857744293,0.5256871107057193,0.47456435354970355,0.44691605474248386,0.5183442461553335,0.48070871904588813,0.4695877600088893,0.5171081027624461,0.510210133157691,0.4987196771072811,0.5148712425298211,0.508488362096459,0.5172550996564692,0.4880191960510969,0.48465539605573843,0.4932711144262033,0.5072140132430031,0.5114667047341023,0.50120577461923,0.4935797326790183,0.47795538533013404,0.5369215596833634,0.5130387708155726,0.4859453787336815
317,0.4949144381184098,0.4873598742190112,0.48961336986013543,0.4842459321173631,0.4996125180095595,0.49729482255266,0.4833055007296758,0.524174597400878,0.4754452835066649,0.5005780483059666,0.489727126184403,0.496440321568515,0.5167156292913757,0.5018356086783247,0.4874247750625264,0.4673609119068708,0.501313677758016,0.4912668084191378,0.4925618766195361,0.49189101670249896,0.5168718499523814,0.5089406210902128,0.4972278270124476,0.5103749807492413,0.49268390494499514,0.5270639643364103,0.48703596776606034,0.4831168359696845,0.4936228202387134,0.512429515334169,0.5098879211851035,0.4875359023350526,0.5135587285986957,0.48744331741709085,0.49355199671629907,0.5014384667875367,0.49467805148139005,0.5011660133764229,0.5019595915032812,0.4799387692128506,0.489083367292877,0.5173239580063246,0.491417544605941,0.5248671843782139,0.4744056275781905,0.4470989827589367,0.5174897029124149,0.4809031973937307,0.47033634878365826,0.5182042795534132,0.5104767474554567,0.49885723092809814,0.5154492326229296,0.507186289793696,0.5158543628428776,0.4891969835664433,0.48530957505387506,0.4931402068583918,0.507075228959596,0.511204626131472,0.5001018412565219,0.4927280147195336,0.4768095418325174,0.5362894571203561,0.5139397942733895,0.4872221681634333
318,0.496125460595591,0.4864603732201046,0.4910628085176347,0.48448578670631975,0.4996370046782967,0.49787944472835816,0.48321539041638534,0.5256304691025447,0.4763422182022817,0.5005282192903164,0.4885980972510716,0.4961630281270004,0.5170400810625712,0.5027752540583293,0.48606887042183056,0.4680807802775865,0.5002484694203814,0.4915972837027927,0.49188936910727143,0.49289698887191224,0.5180693627239026,0.5077101046865335,0.4966125435072527,0.5108358898012071,0.4935629916560774,0.5270823048278709,0.4882536518404997,0.48402743726143554,0.4934749265054844,0.512200499410714,0.5100074956645186,0.48877444017118493,0.5127001074722619,0.4887971304027889,0.49507414877173356,0.5007828733193653,0.49538659559143333,0.5000156760354276,0.5029971730882336,0.480659171676353,0.48850444904110796,0.5181389658785375,0.49248146640344365,0.5262429092537585,0.4732524213948464,0.4487884395939824,0.5186729293786254,0.4808201869583394,0.46971357264582453,0.5174740824688239,0.5100490229973905,0.4982573738509263,0.5149687833375267,0.5059576006693683,0.5143527349558712,0.490406415230771,0.48449833361440636,0.49296679872966553,0.5085307319707028,0.5116772368710933,0.5013574410522436,0.49172598228010456,0.4775119707745164,0.53734713408276,0.5125848055077309,0.48749217639265113
319,0.49644987402330987,0.48734624261563425,0.48970737035263906,0.4835248005087071,0.49853489727475175,0.4991339443022877,0.48244123370917147,0.5248887608024664,0.4754953030360294,0.49966154069332186,0.48758616482729245,0.4953833657555807,0.5176973268722341,0.5012787312446908,0.48704200027211364,0.46820474139655444,0.5013307163574913,0.4912899603219623,0.4915369883625932,0.4913671604170189,0.5175649871567634,0.5086263112301568,0.49616519813468396,0.5108683212282074,0.4934366568452641,0.5281683308020886,0.4878546380261685,0.4854470200626633,0.495040141431037,0.5112764333716582,0.5114209362741535,0.4882758611006537,0.5115853363447985,0.48849415392831635,0.4957840523902749,0.4993534850531064,0.49638760753807254,0.5011402532181005,0.5038827764305562,0.4803017830778085,0.4893796132617405,0.5180348548529184,0.4934178603069517,0.5250653431300278,0.47221717749797176,0.45025603480045495,0.5192399893408363,0.48229364622680326,0.4695310238837079,0.5175542935373171,0.5089663311067807,0.4969660972710806,0.5159212826836717,0.5072330576071619,0.51493311081303,0.48955002426118466,0.485408342936983,0.4931421262649594,0.5084748532713746,0.5116986187243844,0.4997966589809765,0.4903622503828038,0.47788048359793006,0.5360237144623324,0.5116718679142773,0.4870118061764127
320,0.49603455671923946,0.4878732177841524,0.49037221523147745,0.48304346734024356,0.49797813898731197,0.49919408777700963,0.4832738648156737,0.5235359503827616,0.4756706347132401,0.4997912556867957,0.48903528726860346,0.4955953939258316,0.5186145798163053,0.4998557106939609,0.4880307232125034,0.468753626818846,0.5024754967335903,0.4924073492829454,0.4919192390514774,0.48993283875712335,0.5162747959035839,0.5097722734122577,0.49697090691277135,0.5113682956833592,0.4926891503192615,0.526750854959435,0.4879919757652648,0.4847207775776078,0.49559055707726396,0.5126650295720379,0.5100974964525526,0.48795489953074195,0.511219562888279,0.4871441250903265,0.4960858172279486,0.49810230400735767,0.4963882299896256,0.5013230693934021,0.5044496447067128,0.479171655233474,0.4907113059495841,0.5174409957338579,0.49207856768720265,0.5251633939212187,0.4727167708098916,0.4501348240751929,0.5186412122107031,0.4824130542145796,0.47014707125548744,0.516162928477815,0.5081024393330346,0.49620258180104954,0.5162598975030221,0.5064095231339006,0.5150630944024834,0.49014962770546155,0.4862989381867216,0.49337698502991395,0.507716092788211,0.5102022333966294,0.5010322901124515,0.4904892322927251,0.4783151054942166,0.5360209533797808,0.510684942826716,0.4857825386068364
321,0.4961385416295752,0.4866247110185718,0.4906005554431407,0.48386849409503835,0.49847678491145914,0.49974048402102195,0.48452713712330064,0.5242116560609166,0.4768678654868151,0.5003166605465091,0.48772595888163234,0.49715943372865984,0.5170454344421037,0.5000096115128567,0.48697050889021193,0.47009238645825163,0.502603398741543,0.49332920516038803,0.4924991968646164,0.49089687272625676,0.5161912658411519,0.5105061472672242,0.49772764882048776,0.5113705571927675,0.49307361641641756,0.5259835682207646,0.4886832065916179,0.4850016730990704,0.49546299355533213,0.5118640373736786,0.5105220926239324,0.4867663486547285,0.5097688128366143,0.48718876805172634,0.49586974903559466,0.49891676048231726,0.4963606596883534,0.5008046164310834,0.5059753964363216,0.4804518264825773,0.49114432052957574,0.5179617383052186,0.49146414661721005,0.5240334016442373,0.4740665602226785,0.45080103389624937,0.517292879276697,0.4826337463073861,0.4705010857426109,0.5150097419595371,0.5085969652178512,0.4968594653916903,0.5165430383214482,0.5057147654584736,0.5157064379870048,0.4904411132338514,0.48685500930761716,0.493206692800509,0.508686738185924,0.5108263089501718,0.5004597780302271,0.49126031075010534,0.4772999051131223,0.5350676577451424,0.5100067404764358,0.4851603213066817
322,0.4953884791750309,0.48767654845778335,0.4910665699967075,0.4824793341003568,0.4984177540528166,0.5009116428548644,0.4836068986525561,0.5238711932450111,0.47816843940422904,0.5001160516897897,0.4871301561951412,0.4983333407417265,0.5158294116120977,0.5010508378279002,0.4871047100425714,0.46887054390063976,0.503068887287197,0.49463000046899164,0.49391089788586723,0.49108061876893766,0.5160321711101769,0.5109836166403506,0.49915925658549337,0.5105293609262629,0.49324753209833494,0.5266326530450985,0.48906615422013044,0.4863069442939612,0.49513674439292543,0.5128014531269992,0.5113914050726877,0.48577733902998277,0.5092525498202136,0.4867683457919444,0.4971989554933569,0.4983866188229736,0.4951771899811261,0.5001520051313503,0.5059841256477032,0.48187050505292534,0.49201166756745635,0.5166657884007297,0.4917399921943694,0.5227691444946433,0.473645445192274,0.45148235830340405,0.5183681252259115,0.48171798448142755,0.47131886948054313,0.5155311966369577,0.508994349414007,0.4964555891461316,0.5171877031527399,0.5063620157408479,0.5146979173141546,0.49107413731572064,0.48661549886023137,0.4920660059138177,0.5084221055784423,0.5102299001535712,0.5010037542612542,0.4909204679785307,0.47779692642204186,0.5341341945354928,0.5100436334551226,0.48644871195793876
323,0.4956323205307421,0.4872869595348361,0.4915609422689906,0.4830391455022724,0.4998533604578686,0.49942454460707686,0.4838027803628458,0.5242020890370399,0.47931424525753236,0.5010903836988626,0.48725663567968874,0.49682634329757025,0.5152454147590286,0.5021689464848359,0.4860559300202151,0.46984475853685626,0.5018663766670725,0.4956222847763537,0.4926266058574553,0.4924744270740805,0.5174049691213775,0.5104914129551463,0.4983108598180684,0.5100552251632015,0.4923188652699094,0.5275714902585725,0.48827196925202065,0.4858471327868002,0.4958280528003604,0.5140479712571444,0.5117020087565032,0.48567708307002755,0.5077310540189368,0.4867409568031347,0.4969807792729086,0.49906839564273925,0.49367609072970364,0.5003851863153336,0.5065694219749642,0.48303316228541493,0.49159137727564894,0.5164143092786184,0.4931730666615604,0.5239333021940018,0.4749779758158358,0.4510369561507655,0.5187871065017573,0.48299778920128844,0.4704664482653883,0.5163181180108866,0.5081687712504539,0.4967240181302269,0.515893881021643,0.5071604263440299,0.5160116927475413,0.4924138500295751,0.48676698661651946,0.4909252690274024,0.5076425355927403,0.5103641371410705,0.5019223033317333,0.49187186926624005,0.4789790630000325,0.5328664832014872,0.5102732790306553,0.4857407621173396
324,0.49473174581740814,0.4888248986100158,0.49147428140344257,0.4829524843866472,0.49849281089105607,0.4982084445195914,0.48437907394465335,0.5245409127848331,0.48068499452799557,0.5016993179109086,0.4863305034199227,0.4958499703739466,0.5145675195830909,0.5015492041885579,0.48758868125003946,0.47011542270414153,0.5018734831066332,0.4944043267319422,0.4932604448808275,0.49351542975258567,0.5167134914875414,0.5100624544685516,0.4972818208937437,0.5104837798616697,0.49241852984091106,0.5267546061582596,0.4869010940045443,0.487036429576179,0.49732098406448716,0.5133457917479094,0.5130571939669216,0.4865204220476349,0.5083992706768697,0.4876769709783327,0.49789557668611406,0.49782196988217114,0.49363448890826844,0.500376562477103,0.5050782365548633,0.4846085967414247,0.4901674161228734,0.5174671335048416,0.4928846900251078,0.522342932988241,0.47402099671592063,0.4507740894568941,0.5185053056638738,0.4840305248963608,0.4697566029008809,0.5149156775900198,0.5068059951177358,0.49678238755057014,0.5160212041544052,0.5086240563039182,0.5163051650547563,0.4929236134588139,0.4863262677463809,0.48951198891285136,0.5085864126528037,0.5088438780791565,0.5030824925875208,0.490875909849453,0.47759447006079747,0.5340492490458212,0.5087628276791377,0.48555759793351577
325,0.49404436109168265,0.49025744752232503,0.49102601928663314,0.48350292802832745,0.49928862125741325,0.498486030416283,0.4832960485182106,0.5254094795206575,0.4811864646855444,0.5023799795190474,0.4849894250284546,0.496164692357826,0.513158251722875,0.5028593104110877,0.4869643698503495,0.47139982645887724,0.5009500266662503,0.4944965157482141,0.4926409184070021,0.49431036424541924,0.5169845223366419,0.50928024574506,0.49661536918822424,0.511469740312682,0.49391284215502695,0.5265332767856306,0.4867074662743358,0.48646785500465833,0.49828728770776076,0.5141727541936468,0.5130801592226805,0.4874144705102708,0.5091416838769425,0.48727431208834804,0.49841964943711903,0.49651293898033355,0.49364088630380626,0.501820063100478,0.5055089807866128,0.4842580892000274,0.48901759355053837,0.5180065272620724,0.4932980927275706,0.5209582115170549,0.47373308983247897,0.4494451015081276,0.5174733402939522,0.48511408732261996,0.4696669742662306,0.5135817324932663,0.5072409796711445,0.49821888958372634,0.5172447233945285,0.507513285941562,0.5176322193543322,0.4931407109724649,0.48507525137500546,0.4896428093981684,0.5076187301832424,0.5093155680749433,0.5045699279703617,0.4895115735371799,0.4765479187575724,0.5352685477179293,0.5101067686970211,0.48684631028265796
326,0.49505090997927975,0.491587690015635,0.4922510727705337,0.4849482043714456,0.5002261019407481,0.49803603807893854,0.4836094159832582,0.5258172408540982,0.48094045765772014,0.5009263216175999,0.4850486363018756,0.49768262463278073,0.513155962193425,0.5031127506899631,0.4859182209566368,0.4728246926005573,0.5010478604884093,0.49468029626218757,0.4919901621519766,0.4938133192576912,0.517252308317415,0.5099924065565613,0.49740448855847,0.5122315486310015,0.49372883604945433,0.5259096737480519,0.4867028605809122,0.4875077383159716,0.4973904598153606,0.5140592073203065,0.5133224947812849,0.48774197562253185,0.508675701539742,0.4859148236083388,0.49928494148637736,0.4955132900910581,0.4951224497347848,0.5010143250646386,0.5060306938793653,0.4827743821229177,0.4882446480546993,0.5164485148265238,0.4940641482124945,0.5222248503708897,0.4751175346877991,0.44932849826098614,0.5179813031749584,0.4865329705354924,0.4684459846867989,0.5133822015687941,0.507055626296991,0.4973749641398939,0.5186598661353723,0.5085888454288305,0.5168621749501542,0.4936030150353755,0.48378382621355237,0.4906792583339697,0.5065171028431993,0.5082513027375294,0.5036677543777367,0.48903312981323194,0.4756683102855081,0.5346951630552271,0.5114548346382018,0.4855667650320413
327,0.4948801744289798,0.49079640469426705,0.49102316728670786,0.48624847177190184,0.5003388477635149,0.4975064462780951,0.4839368762203874,0.5251163972222614,0.4806449844103784,0.49942829878291595,0.48532085022899124,0.49656318195976257,0.5134395694326591,0.5038218165883094,0.48675229201745834,0.4730030388011963,0.501463416942424,0.4932085623786614,0.49102251427772015,0.49411895915475007,0.5179395499908885,0.510955111013177,0.49778000983231174,0.5135387397477197,0.4945898922630962,0.5272897019652765,0.48764364398195337,0.48691420706409877,0.4981556824319512,0.5155005833393654,0.5138775240088537,0.48681460739576926,0.5071371909127801,0.4849943079069461,0.4989755311486942,0.4957276623384091,0.49470125782593094,0.5004518653767117,0.5052836506887738,0.48418515793341427,0.48684387334523666,0.5157235631534343,0.4942418987854751,0.5222158029519568,0.47366944587424936,0.45060609366804905,0.5181637357170746,0.48657992341425477,0.46910625960672164,0.5137184055265737,0.5057765246412116,0.4969803600437243,0.5199405493885817,0.5087480087107749,0.51661346855692,0.49248954963723146,0.48343479648639265,0.48957571648973824,0.5078041381739082,0.5094605992298493,0.5049766606334444,0.488268280790956,0.475270708563487,0.5342186700315965,0.5118142098643724,0.48441750105554976
